Disaster Subgroup,Disaster Type,Disaster Subtype,Magnitude,Region,Subregion,Country,Location,Start Year,Start Month,End Year,End Month,Total Deaths,Total Affected
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Bangladesh,Cox's Bazar district,2021,3.0,2021,3.0,350.0,55563.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Bangladesh,Cox’s Bazar,2024,1.0,2024,1.0,0.0,700.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Bangladesh,Dakha,2024,2.0,2024,2.0,45.0,40.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Bangladesh,Kutupalong (Cox’s Bazar),2023,3.0,2023,3.0,0.0,15015.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Bangladesh,Narayanganj (near Dacca),2020,9.0,2020,9.0,24.0,13.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Bangladesh,"Ukhiya, Cox’s Bazar",2024,5.0,2024,5.0,0.0,1118.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,India,Ahmadnagar (Maharashtra),2021,11.0,2021,11.0,11.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,India,Bhandara district (Maharashtra state),2021,1.0,2021,1.0,10.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,India,Bharuch (Gujarat state),2021,5.0,2021,5.0,18.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,India,Jhansi (Uttar Pradesh),2024,11.0,2024,11.0,10.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,India,New Delhi,2022,5.0,2022,5.0,27.0,25.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,India,Rajkot (Gujarat),2024,5.0,2024,5.0,27.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Iran (Islamic Republic of),Langarud,2023,11.0,2023,11.0,32.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Maldives,Malé,2022,11.0,2022,11.0,10.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Southern Asia,Pakistan,Karachi,2023,11.0,2023,11.0,11.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Armenia,"Azat, Gegharkunik region",2023,1.0,2023,1.0,15.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Iraq,Baghdad,2021,4.0,2021,4.0,82.0,110.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Iraq,Nassiriya,2021,7.0,2021,7.0,92.0,1322.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Iraq,Qaraqosh,2023,9.0,2023,9.0,100.0,150.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,State of Palestine,Gaza,2022,11.0,2022,11.0,21.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Syrian Arab Republic,Damas,2022,3.0,2022,3.0,11.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Türkiye,Gaziantep,2020,12.0,2020,12.0,10.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Türkiye,Istanbul,2024,4.0,2024,4.0,29.0,1.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,United Arab Emirates,Dubai,2023,4.0,2023,4.0,16.0,9.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Asia,Western Asia,Yemen,Sanaa,2021,3.0,2021,3.0,43.0,170.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Eastern Europe,Czechia,Bohumin,2020,8.0,2020,8.0,11.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Eastern Europe,Romania,Piatra Neamt,2020,11.0,2020,11.0,10.0,7.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Eastern Europe,Russian Federation,Bachkortostan (Oural),2020,12.0,2020,12.0,11.0,4.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Eastern Europe,Russian Federation,Kemerovo (Siberia),2022,12.0,2022,12.0,22.0,6.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Eastern Europe,Russian Federation,Tomsk (Siberia),2020,1.0,2020,1.0,11.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Eastern Europe,Russian Federation,Tver,2022,4.0,2022,4.0,17.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Eastern Europe,Ukraine,Kharkiv,2021,1.0,2021,1.0,15.0,9.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Southern Europe,Greece,Lesbos IsL.,2020,9.0,2020,9.0,0.0,3500.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Southern Europe,Greece,Samos,2020,4.0,2020,4.0,0.0,200.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Southern Europe,Spain,Murcia,2023,10.0,2023,10.0,28.0,0.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Southern Europe,Spain,Valence,2024,2.0,2024,2.0,10.0,15.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Southern Europe,Spain,Villafranca de Ebro (Aragon region),2024,11.0,2024,11.0,10.0,2.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Western Europe,France,Vaulx-en-Velin (Lyon),2022,12.0,2022,12.0,10.0,19.0
Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Europe,Western Europe,France,Wintzenheim,2023,8.0,2023,8.0,11.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Northern Africa,Algeria,"Boussaada, Ain Oulmane, Mostaganem",2023,1.0,2023,1.0,17.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Northern Africa,Algeria,Ténès,2021,7.0,2021,7.0,0.0,200.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Kasai,2021,7.0,2021,9.0,12.0,1000.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Kinshasa,2022,2.0,2022,2.0,26.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Kinshasa,2022,10.0,2022,10.0,11.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Kenya,Kakamega,2020,2.0,2020,2.0,13.0,39.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Madagascar,Antananarivo,2023,8.0,2023,8.0,13.0,107.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Nigeria,Abuja state,2024,12.0,2024,12.0,10.0,8.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Nigeria,Okija (Anambra state),2024,12.0,2024,12.0,22.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Nigeria,Port Harcourt (Rivers state),2022,5.0,2022,5.0,31.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,South Africa,Johannesburg,2023,7.0,2023,7.0,17.0,11.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,Uganda,Kampala,2023,1.0,2023,1.0,10.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,United Republic of Tanzania,Dar es Salam,2021,3.0,2021,3.0,45.0,37.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Africa,Sub-Saharan Africa,United Republic of Tanzania,Moshi,2020,2.0,2020,2.0,22.0,16.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Americas,Latin America and the Caribbean,Argentina,Buenos Aires,2022,2.0,2022,2.0,17.0,56.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Americas,Latin America and the Caribbean,El Salvador,San Salvador,2023,5.0,2023,5.0,12.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Americas,Latin America and the Caribbean,Peru,Lima,2020,8.0,2020,8.0,13.0,3.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Americas,Northern America,United States of America,Texas,2021,11.0,2021,11.0,10.0,300.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Eastern Asia,Republic of Korea,Seoul,2022,10.0,2022,11.0,159.0,150.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,South-eastern Asia,Viet Nam,Hanoi,2024,12.0,2024,12.0,11.0,2.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,South-eastern Asia,Viet Nam,Near Con Dao Island,2022,9.0,2022,9.0,12.0,9.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Southern Asia,India,Hathras,2024,7.0,2024,7.0,121.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Southern Asia,India,Near Jammu (Indian Kashmir),2022,1.0,2022,1.0,12.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Southern Asia,India,Thanjavur (Tamil Nadu),2022,4.0,2022,4.0,11.0,15.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Southern Asia,Iran (Islamic Republic of),Kerman,2020,1.0,2020,1.0,56.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Southern Asia,Pakistan,Karachi,2023,3.0,2023,3.0,11.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Western Asia,Georgia,Goudaouri,2024,12.0,2024,12.0,12.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Western Asia,Israel,Mont Meron,2021,4.0,2021,4.0,45.0,0.0
Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Asia,Western Asia,Yemen,Sanaa,2023,4.0,2023,4.0,85.0,322.0
Transport,Air,Air,,Africa,Northern Africa,Sudan,Darfour,2020,1.0,2020,1.0,18.0,0.0
Transport,Air,Air,,Africa,Sub-Saharan Africa,Cameroon,Nanga Eboko,2022,5.0,2022,5.0,11.0,0.0
Transport,Air,Air,,Africa,Sub-Saharan Africa,Malawi,Near Mzuzu,2024,6.0,2024,6.0,10.0,0.0
Transport,Air,Air,,Africa,Sub-Saharan Africa,South Sudan,Pieri (Jonglei state),2021,3.0,2021,3.0,10.0,0.0
Transport,Air,Air,,Africa,Sub-Saharan Africa,United Republic of Tanzania,Victoria lake (Bukoba),2022,11.0,2022,11.0,19.0,0.0
Transport,Air,Air,,Americas,Latin America and the Caribbean,Brazil,Barcelos (Amazonia),2023,9.0,2023,9.0,14.0,0.0
Transport,Air,Air,,Americas,Latin America and the Caribbean,Brazil,Vinhedo,2024,8.0,2024,8.0,62.0,0.0
Transport,Air,Air,,Americas,Latin America and the Caribbean,Colombia,Between Guaviare and Vaupès,2020,7.0,2020,7.0,11.0,6.0
Transport,Air,Air,,Americas,Latin America and the Caribbean,Mexico,Sinaloa state,2022,7.0,2022,7.0,14.0,1.0
Transport,Air,Air,,Asia,Eastern Asia,Republic of Korea,Seoul,2024,12.0,2024,12.0,179.0,2.0
Transport,Air,Air,,Asia,South-eastern Asia,Indonesia,Java Sea,2021,1.0,2021,1.0,62.0,0.0
Transport,Air,Air,,Asia,South-eastern Asia,Malaysia,Lumut (Perak state),2024,4.0,2024,4.0,10.0,0.0
Transport,Air,Air,,Asia,South-eastern Asia,Malaysia,Selangor state,2023,8.0,2023,8.0,10.0,0.0
Transport,Air,Air,,Asia,South-eastern Asia,Myanmar,Near Mandalay,2021,6.0,2021,6.0,12.0,7.0
Transport,Air,Air,,Asia,South-eastern Asia,Philippines,Jolo (Sulu province),2021,7.0,2021,7.0,50.0,53.0
Transport,Air,Air,,Asia,Southern Asia,India,Kozhikode (Kerala),2020,8.0,2020,8.0,18.0,120.0
Transport,Air,Air,,Asia,Southern Asia,Nepal,Katmandou,2024,7.0,2024,7.0,18.0,1.0
Transport,Air,Air,,Asia,Southern Asia,Nepal,Pokhara,2023,1.0,2023,1.0,72.0,0.0
Transport,Air,Air,,Asia,Western Asia,Azerbaijan,Garakheybat (Khyzy region),2021,11.0,2021,11.0,14.0,2.0
Transport,Air,Air,,Asia,Western Asia,Türkiye,Between Bingöl andTatvan,2021,3.0,2021,3.0,11.0,0.0
Transport,Air,Air,,Asia,Western Asia,Türkiye,Istanbul,2020,2.0,2020,2.0,1.0,177.0
Transport,Air,Air,,Europe,Eastern Europe,Russian Federation,Ieïsk,2022,10.0,2022,10.0,15.0,43.0
Transport,Air,Air,,Europe,Eastern Europe,Russian Federation,Tatarstan,2021,10.0,2021,10.0,16.0,0.0
Transport,Air,Air,,Europe,Eastern Europe,Ukraine,"Brovary, (near Kiev)",2023,1.0,2023,1.0,16.0,22.0
Transport,Air,Air,,Europe,Eastern Europe,Ukraine,Tchougouïv,2020,9.0,2020,9.0,26.0,1.0
Transport,Rail,Rail,,Africa,Northern Africa,Egypt,Tahta township (Sohag governorate),2021,3.0,2021,3.0,20.0,185.0
Transport,Rail,Rail,,Africa,Northern Africa,Egypt,Toukh,2021,4.0,2021,4.0,11.0,98.0
Transport,Rail,Rail,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Buyofwe,2022,3.0,2022,3.0,75.0,125.0
Transport,Rail,Rail,,Asia,Eastern Asia,China,"Chenzhou City, (Hunan Province)",2020,3.0,2020,3.0,1.0,127.0
Transport,Rail,Rail,,Asia,Eastern Asia,China,Pekin,2023,12.0,2023,12.0,0.0,102.0
Transport,Rail,Rail,,Asia,Eastern Asia,Taiwan (Province of China),Hualien,2021,4.0,2021,4.0,51.0,190.0
Transport,Rail,Rail,,Asia,South-eastern Asia,Malaysia,Kuala Lumpur,2021,5.0,2021,5.0,0.0,200.0
Transport,Rail,Rail,,Asia,South-eastern Asia,Thailand,Chachoengsao,2020,10.0,2020,10.0,18.0,40.0
Transport,Rail,Rail,,Asia,Southern Asia,India,Aurangabad (Maharashtra),2020,5.0,2020,5.0,14.0,0.0
Transport,Rail,Rail,,Asia,Southern Asia,India,Near Balasore (Odisha state),2023,6.0,2023,6.0,288.0,1175.0
Transport,Rail,Rail,,Asia,Southern Asia,Iran (Islamic Republic of),Near Tabas,2022,6.0,2022,6.0,21.0,86.0
Transport,Rail,Rail,,Asia,Southern Asia,Pakistan,Near Daharki,2021,6.0,2021,6.0,63.0,20.0
Transport,Rail,Rail,,Asia,Southern Asia,Pakistan,Sukkur district (Sindh province),2020,2.0,2020,2.0,18.0,55.0
Transport,Rail,Rail,,Europe,Eastern Europe,Russian Federation,Volgograd region,2024,7.0,2024,7.0,0.0,100.0
Transport,Rail,Rail,,Europe,Southern Europe,Greece,Near Larissa,2023,3.0,2023,3.0,57.0,0.0
Transport,Rail,Rail,,Europe,Southern Europe,Italy,Stresa (Piémont),2021,5.0,2021,5.0,14.0,1.0
Transport,Rail,Rail,,Europe,Southern Europe,Spain,Barcelone,2022,12.0,2022,12.0,0.0,155.0
Transport,Road,Road,,Africa,Northern Africa,Algeria,Astill (Biskra province),2020,1.0,2020,1.0,12.0,46.0
Transport,Road,Road,,Africa,Northern Africa,Algeria,Aïn M'guel (near Tamanrasset),2020,12.0,2020,12.0,19.0,0.0
Transport,Road,Road,,Africa,Northern Africa,Algeria,Between Constantine and Jijel,2021,7.0,2021,7.0,18.0,11.0
Transport,Road,Road,,Africa,Northern Africa,Algeria,Between Reggane and Bordj Badji Mokhtar,2022,11.0,2022,11.0,16.0,3.0
Transport,Road,Road,,Africa,Northern Africa,Algeria,Near El Asnam,2023,2.0,2023,2.0,10.0,25.0
Transport,Road,Road,,Africa,Northern Africa,Algeria,Near Tamanrasset,2023,7.0,2023,7.0,34.0,12.0
Transport,Road,Road,,Africa,Northern Africa,Algeria,Oued Khebaza (Naâma),2021,9.0,2021,9.0,13.0,8.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Akhbar al-Youm state,2024,10.0,2024,10.0,12.0,33.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Assiout region,2023,5.0,2023,5.0,17.0,29.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Assouan,2022,4.0,2022,4.0,10.0,14.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Cairo,2021,10.0,2021,10.0,19.0,0.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Hourghada,2022,11.0,2022,11.0,12.0,0.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Minya,2022,7.0,2022,7.0,22.0,33.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Near El-Tor (Sud Sinai),2022,1.0,2022,1.0,14.0,17.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,Near Suez,2021,9.0,2021,9.0,12.0,0.0
Transport,Road,Road,,Africa,Northern Africa,Egypt,North,2022,11.0,2022,11.0,20.0,8.0
Transport,Road,Road,,Africa,Northern Africa,Morocco,Imsouane,2020,8.0,2020,8.0,12.0,36.0
Transport,Road,Road,,Africa,Northern Africa,Morocco,Near Rabat,2023,3.0,2023,3.0,11.0,27.0
Transport,Road,Road,,Africa,Northern Africa,Morocco,Near Taza,2022,11.0,2022,11.0,11.0,43.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Benin,Near Dassa-Zoumè,2023,1.0,2023,1.0,22.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Cameroon,Batchenga,2021,8.0,2021,8.0,22.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Cameroon,Dschang,2021,1.0,2021,1.0,53.0,29.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Cameroon,Edea,2023,5.0,2023,5.0,16.0,3.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Cameroon,Lom,2023,5.0,2023,5.0,14.0,20.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Cameroon,Ndikinimeki,2020,12.0,2020,12.0,37.0,19.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Cameroon,Near Sangmélima,2024,10.0,2024,10.0,15.0,10.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Cameroon,Yaoundé region,2021,8.0,2021,8.0,16.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Chad,Near Oum-Hadjer,2023,1.0,2023,1.0,20.0,7.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Congo,Lubudi (Lualaba province),2022,9.0,2022,9.0,34.0,37.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Côte d’Ivoire,Ahizabré,2024,11.0,2024,11.0,20.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Côte d’Ivoire,Between Katiola and Bouake,2023,3.0,2023,3.0,0.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Côte d’Ivoire,Near Abidjan,2022,8.0,2022,8.0,21.0,5.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Côte d’Ivoire,North Abidjan,2021,7.0,2021,7.0,25.0,31.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Haut-Katanga,2021,10.0,2021,10.0,50.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Kibuba (Kwango province),2021,7.0,2021,8.0,33.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Kinshasa,2020,2.0,2020,2.0,10.0,41.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Kinshasa,2024,5.0,2024,5.0,13.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Matshia (Kabeya Kamwanga),2020,10.0,2020,10.0,13.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Near Goma,2021,3.0,2021,3.0,25.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,South Kivu,2022,12.0,2022,12.0,10.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Ethiopia,Sidama region,2024,12.0,2024,12.0,71.0,2.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Ghana,Apeate,2022,1.0,2022,1.0,13.0,3359.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Ghana,Dompoase,2020,1.0,2020,1.0,34.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Ghana,Road Kintampo-Tamale (Bono East region),2020,3.0,2020,3.0,35.0,27.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Guinea,Between Macenta and Guéckédou,2024,4.0,2024,4.0,16.0,52.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Guinea,Faranah prefecture,2024,7.0,2024,7.0,13.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Guinea,Near Kissidougou,2024,9.0,2024,9.0,13.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Guinea,Sougueta,2022,11.0,2022,11.0,24.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Guinea-Bissau,Cambessé,2021,5.0,2021,5.0,14.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Kenya,Londiani,2023,6.0,2023,6.0,52.0,30.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Kenya,Lwakhakha,2023,1.0,2023,1.0,21.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Kenya,Near Meru,2022,7.0,2022,7.0,37.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Kenya,Siaya county,2021,7.0,2021,7.0,13.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Liberia,Totota,2023,12.0,2023,12.0,40.0,30.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Malawi,Nsanje,2023,5.0,2023,5.0,24.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Mali,Between Fana and Konobougou,2023,6.0,2023,6.0,15.0,32.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Mali,Between Kangaba and Bancoumana,2020,7.0,2020,7.0,22.0,21.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Mali,Between Kessedougou and Ouan,2024,2.0,2024,2.0,15.0,46.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Mali,Between Ndouloumadji and Ourossogui,2024,7.0,2024,7.0,16.0,48.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Mali,Niéna-Koumantou,2024,2.0,2024,2.0,31.0,10.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Nigeria,Agatu (Benue state),2021,4.0,2021,4.0,12.0,250.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Nigeria,Imawa,2024,6.0,2024,6.0,14.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Nigeria,Kaduna,2024,9.0,2024,9.0,25.0,48.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Nigeria,Kaduna state,2022,7.0,2022,7.0,30.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Nigeria,Lanlate (Ibarapa region),2022,9.0,2022,9.0,20.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Nigeria,Lokoja (Kogi state),2020,9.0,2020,9.0,23.0,0.0
Transport,Road,Road,,Africa,Sub-Saharan Africa,Nigeria,Maiduguri,2022,11.0,2022,11.0,37.0,0.0
